point	title	description	icon	iconSize	iconOffset
42.877942,-1.752889			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.877953,-1.752922			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.877965,-1.752956			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.877976,-1.752989			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.877988,-1.753022			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.877999,-1.753055			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878011,-1.753088			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878022,-1.753121			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878034,-1.753154			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878045,-1.753188			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878057,-1.753221			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878068,-1.753254			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878079,-1.753288			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878091,-1.753321			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878102,-1.753354			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878113,-1.753387			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878124,-1.753421			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878136,-1.753454			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878147,-1.753487			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878158,-1.753521			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878169,-1.753554			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878181,-1.753587			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878192,-1.753621			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878203,-1.753654			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878214,-1.753687			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878226,-1.753721			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878237,-1.753754			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878248,-1.753787			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878259,-1.753821			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878271,-1.753854			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878282,-1.753887			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878293,-1.75392			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878304,-1.753954			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878316,-1.753987			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878327,-1.75402			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878338,-1.754054			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878349,-1.754087			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878361,-1.75412			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878372,-1.754154			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878383,-1.754187			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878394,-1.75422			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878406,-1.754254			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878417,-1.754287			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878428,-1.75432			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878439,-1.754354			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878451,-1.754387			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878462,-1.75442			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878473,-1.754453			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878484,-1.754487			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878496,-1.75452			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878507,-1.754553			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878518,-1.754587			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878529,-1.75462			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878541,-1.754653			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878552,-1.754687			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878563,-1.75472			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878574,-1.754753			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878586,-1.754787			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878597,-1.75482			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878608,-1.754853			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878619,-1.754887			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87863,-1.75492			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878641,-1.754954			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878652,-1.754987			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878664,-1.75502			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878675,-1.755054			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878686,-1.755087			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878697,-1.755121			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878708,-1.755154			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878719,-1.755187			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87873,-1.755221			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878741,-1.755254			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878753,-1.755287			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878764,-1.755321			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878775,-1.755354			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878786,-1.755388			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878797,-1.755421			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878808,-1.755454			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878819,-1.755488			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878831,-1.755521			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878842,-1.755555			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878853,-1.755588			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878864,-1.755621			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878875,-1.755655			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878886,-1.755688			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878897,-1.755721			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878909,-1.755755			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87892,-1.755788			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878931,-1.755822			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878942,-1.755855			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878953,-1.755888			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878964,-1.755922			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878975,-1.755955			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878987,-1.755989			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.878998,-1.756022			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87901,-1.756055			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879021,-1.756088			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879032,-1.756121			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879044,-1.756154			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879055,-1.756188			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879067,-1.756221			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879078,-1.756254			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87909,-1.756287			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879101,-1.75632			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879113,-1.756353			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879124,-1.756387			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879136,-1.75642			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879147,-1.756453			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879159,-1.756486			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87917,-1.756519			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879182,-1.756552			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879193,-1.756586			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879205,-1.756619			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879216,-1.756652			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879228,-1.756685			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879239,-1.756718			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879251,-1.756751			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879262,-1.756785			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879274,-1.756818			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879285,-1.756851			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879297,-1.756884			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879308,-1.756917			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879319,-1.75695			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879331,-1.756984			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879342,-1.757017			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879354,-1.75705			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879365,-1.757083			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879377,-1.757116			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879388,-1.757149			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.8794,-1.757183			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879411,-1.757216			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879423,-1.757249			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879434,-1.757282			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879445,-1.757316			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879456,-1.757349			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879467,-1.757383			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879478,-1.757416			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879489,-1.75745			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.8795,-1.757483			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879511,-1.757517			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879522,-1.75755			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879533,-1.757584			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879544,-1.757617			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879555,-1.757651			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879566,-1.757684			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879577,-1.757718			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879588,-1.757751			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879599,-1.757785			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87961,-1.757818			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879621,-1.757852			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879631,-1.757885			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879642,-1.757919			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879653,-1.757952			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879664,-1.757986			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879675,-1.758019			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879687,-1.758052			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879698,-1.758086			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879709,-1.758119			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87972,-1.758153			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879731,-1.758186			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879742,-1.75822			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879753,-1.758253			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879764,-1.758286			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879775,-1.75832			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879786,-1.758353			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879797,-1.758387			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879808,-1.75842			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879819,-1.758454			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87983,-1.758487			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879841,-1.75852			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879852,-1.758554			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879864,-1.758587			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879875,-1.758621			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879886,-1.758654			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879897,-1.758688			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879908,-1.758721			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879919,-1.758754			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87993,-1.758788			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87994,-1.758822			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87995,-1.758856			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.87996,-1.75889			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879971,-1.758924			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879981,-1.758958			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.879991,-1.758992			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880001,-1.759025			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880011,-1.759059			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880022,-1.759093			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880032,-1.759127			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880042,-1.759161			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880052,-1.759195			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880061,-1.75923			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880068,-1.759265			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880075,-1.7593			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880083,-1.759336			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88009,-1.759371			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880097,-1.759406			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880104,-1.759442			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880112,-1.759477			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880119,-1.759512			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880124,-1.759548			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880129,-1.759584			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880134,-1.75962			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880139,-1.759656			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880144,-1.759692			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880149,-1.759728			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880154,-1.759764			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880159,-1.7598			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880165,-1.759836			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88017,-1.759872			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880173,-1.759909			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880177,-1.759945			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88018,-1.759981			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880184,-1.760018			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880187,-1.760054			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88019,-1.76009			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880194,-1.760127			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880197,-1.760163			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880201,-1.760199			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880204,-1.760236			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880207,-1.760272			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880207,-1.760309			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880207,-1.760346			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760382			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760419			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760456			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760492			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760529			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760566			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760602			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880208,-1.760639			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880153,-1.761845			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880152,-1.761882			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88015,-1.761918			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880149,-1.761955			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880147,-1.761991			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880145,-1.762028			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880143,-1.762065			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880141,-1.762101			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880139,-1.762138			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880136,-1.762174			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880134,-1.762211			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880132,-1.762247			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88013,-1.762284			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880128,-1.76232			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880125,-1.762357			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880123,-1.762393			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88012,-1.76243			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880118,-1.762466			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880117,-1.762503			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880118,-1.76254			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880119,-1.762576			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88012,-1.762613			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880121,-1.76265			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880122,-1.762686			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880123,-1.762723			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880124,-1.762759			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880125,-1.762796			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880126,-1.762833			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880127,-1.762869			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880128,-1.762906			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880129,-1.762943			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.88013,-1.762979			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880131,-1.763016			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880133,-1.763052			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880137,-1.763089			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880141,-1.763125			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
42.880145,-1.763161			http://gizakatea.gureeskudago.net/assets/images/free.png	4,4	-2,-2
